idx,timestamp,acc,prec_attack,recl_attack,prec_normal,recl_normal,f1,lb,timest,qnt
540001,1691151788,0.9989499737493437,0.9989499737493437,1.0,0.0,0.0,0.9994747110911001,0.9964,148.10941433906555,540000.0
550001,1691151788,0.9990999774994375,0.9990999774994375,1.0,0.0,0.0,0.9995497861484204,0.9987,151.02283453941345,550000.0
560001,1691151788,0.9991499787494688,0.9991499787494688,1.0,0.0,0.0,0.9995748086638988,0.9997,153.6651771068573,560000.0
570001,1691151788,0.9992999824995625,0.9992999824995625,1.0,0.0,0.0,0.9996498687007628,0.9987,156.41449308395386,570000.0
580001,1691151788,0.9994749868746718,0.9994749868746718,1.0,0.0,0.0,0.9997374245095464,0.9987,159.17436170578003,580000.0
590001,1691151788,0.9993499837495937,0.9993499837495937,1.0,0.0,0.0,0.9996748862101735,0.9993,161.80969071388245,590000.0
600001,1691151788,0.9991749793744844,0.9991749793744844,1.0,0.0,0.0,0.9995873194522604,0.9999,164.68709683418274,600000.0
610001,1691151788,0.9992999824995625,0.9992999824995625,1.0,0.0,0.0,0.9996498687007628,0.9993,167.40937042236328,610000.0
620001,1691151788,0.999399984999625,0.999399984999625,1.0,0.0,0.0,0.9996999024683023,0.9994,170.12068104743958,620000.0
630001,1691151788,0.9995249881247031,0.9995249881247031,1.0,0.0,0.0,0.9997624376398805,0.9988,172.69586062431335,630000.0
640001,1691151788,0.9964749118727968,0.9964749118727968,1.0,0.0,0.0,0.9982343438897028,0.9992,175.38793778419495,640000.0
650001,1691151788,0.980649516237906,0.980649516237906,1.0,0.0,0.0,0.9902302332626477,0.9998,177.99531149864197,650000.0
660001,1691151788,0.9729993249831246,0.9729993249831246,1.0,0.0,0.0,0.9863149091462023,0.9998,180.64569783210754,660000.0
670001,1691151788,0.9671741793544839,0.9671741793544839,1.0,0.0,0.0,0.9833132109042384,0.9993,183.16944646835327,670000.0
680001,1691151788,0.9738743468586715,0.9787864090062033,0.9944496317045337,0.7409200968523002,0.42411642411642414,0.9865558543143486,0.987,186.2008228302002,680000.0
690001,1691151788,0.9884747118677967,0.9893433033216339,0.9989214452633471,0.9383259911894273,0.6039697542533081,0.9941093037222556,0.9365,189.0866837501526,690000.0
700001,1691151788,0.980574514362859,0.998409179814839,0.9816410256410256,0.5671100362756953,0.938938938938939,0.9899541017518908,0.9692,192.92096590995789,700000.0
710001,1691151788,0.9268231705792644,0.9634211510714477,0.9585803535823475,0.39448115040808396,0.42575503355704697,0.9609946562545809,0.976,195.58756637573242,710000.0
720001,1691151788,0.9072476811920298,0.9633286318758815,0.9377409304536093,0.2468859789204727,0.36376470588235293,0.950362580610634,0.974,198.26916098594666,720000.0
730001,1691151788,0.8761469036725918,0.9624898903979697,0.9053277720941213,0.12868179623370352,0.2838125665601704,0.9330341452864365,0.975,200.9411747455597,730000.0
740001,1691151788,0.8558963974099353,0.9621250779611045,0.884585309909816,0.06285714285714286,0.18187385180649113,0.9217273221075503,0.9751,203.80447912216187,740000.0
750001,1691151788,0.9997249931248281,0.9997249931248281,1.0,0.0,0.0,0.9998624776526185,0.8375,206.05312633514404,750000.0
760001,1691151788,0.9995499887497188,0.9995499887497188,1.0,0.0,0.0,0.999774943735934,0.9999,208.54776549339294,760000.0
770001,1691151788,0.9991999799994999,0.9991999799994999,1.0,0.0,0.0,0.9995998299277192,0.9997,211.0062301158905,770000.0
780001,1691151788,0.9987249681242031,0.9987249681242031,1.0,0.0,0.0,0.9993620773762617,0.9996,213.5415301322937,780000.0
790001,1691151788,0.9982249556238906,0.9982249556238906,1.0,0.0,0.0,0.9991116894165926,0.9997,216.243914604187,790000.0
800001,1691151788,0.9979749493737343,0.9979749493737343,1.0,0.0,0.0,0.9989864484402567,0.9992,218.72925567626953,800000.0
810001,1691151788,0.8053451336283407,0.8053451336283407,1.0,0.0,0.0,0.8921785852766853,0.9983,221.38974499702454,810000.0
820001,1691151788,0.5559138978474462,0.5559138978474462,1.0,0.0,0.0,0.7145818269462522,0.9977,223.82861924171448,820000.0
830001,1691151788,0.4114852871321783,0.4114852871321783,1.0,0.0,0.0,0.5830528888731447,0.9977,226.24834752082825,830000.0
840001,1691151788,0.410835270881772,0.410835270881772,1.0,0.0,0.0,0.5824000567054154,0.9982,228.85744786262512,840000.0
850001,1691151788,0.4027350683767094,0.0,0.0,0.4027350683767094,1.0,0.0,0.2276,231.3025417327881,850000.0
860001,1691151788,0.16860421510537763,0.0,0.0,0.16860421510537763,1.0,0.0,0.0,233.48484110832214,860000.0
870001,1691151788,0.9126978174454361,0.9126978174454361,1.0,0.0,0.0,0.954356521057172,0.4202,235.98803758621216,870000.0
880001,1691151788,0.9136728418210456,0.9136728418210456,1.0,0.0,0.0,0.9548892808152067,0.9956,238.59821963310242,880000.0
890001,1691151788,0.9075726893172329,0.9191092752932454,0.9818408100922102,0.7123655913978495,0.34230355220667386,0.9494399693658456,0.9734,241.51404333114624,890000.0
900001,1691151788,0.9527988199704993,0.9680998229305002,0.9794267480266473,0.8093385214007782,0.7301661596068336,0.973730346458884,0.9364,244.47943377494812,900000.0
910001,1691151788,0.9501237530938274,0.9501237530938274,1.0,0.0,0.0,0.9744240606130533,0.7454,248.25351977348328,910000.0
920001,1691151788,0.9419235480887023,0.9419235480887023,1.0,0.0,0.0,0.9700933376247184,0.9995,250.87788105010986,920000.0
930001,1691151788,0.9827745693642341,0.9962021694456729,0.9860195674562307,0.6510282776349614,0.8740293356341674,0.9910847146202917,0.8542,253.60751271247864,930000.0
940001,1691151788,0.9956998924973124,0.9957134423368156,0.9998711240559837,0.9951923076923077,0.8610648918469218,0.9977879520551468,0.9736,256.515887260437,940000.0
950001,1691151788,0.9758243956098902,0.9950205728961921,0.9799452818500929,0.5781758957654723,0.848605577689243,0.987425391087242,0.9732,258.98392248153687,950000.0
960001,1691151788,0.9762494062351559,0.99549337106325,0.9799339729701847,0.5755591925804692,0.8598207008964955,0.9876523954352856,0.9667,261.66896963119507,960000.0
970001,1691151788,0.976774419360484,0.9954661005844275,0.980485286525555,0.5895765472312704,0.8625893566322478,0.9879189045086285,0.9706,264.23506474494934,970000.0
980001,1691151788,0.9765994149853746,0.9952049051462111,0.9805597149790881,0.5896457765667575,0.8553359683794466,0.987828031938412,0.9692,266.627161026001,980000.0
990001,1691151788,0.9307482687067177,0.9446991176236784,0.9812026971239851,0.697787610619469,0.43040393013100436,0.9626049626049625,0.968,269.11038088798523,990000.0
1000001,1691151788,0.9307732693317333,0.9445813787071639,0.9813315711217578,0.701058201058201,0.4319478402607987,0.9626058420775433,0.9695,271.97145104408264,1000000.0
1010001,1691151788,0.8838470961774044,0.892747017026411,0.9809669720986418,0.761094674556213,0.3397160779135028,0.9347801673311247,0.9674,274.54129552841187,1010000.0
1020001,1691151788,0.7917197929948249,0.7853143013999451,0.9824856622823586,0.8571028299243486,0.2811580882352941,0.8729042395765,0.9686,277.36886382102966,1020000.0
