idx,timestamp,acc,prec_attack,recl_attack,prec_normal,recl_normal,f1,lb,timest,qnt
540001,1691151387,0.9989499737493437,0.9989499737493437,1.0,0.0,0.0,0.9994747110911001,0.9964,552.0123605728149,540000.0
550001,1691151387,0.9990999774994375,0.9990999774994375,1.0,0.0,0.0,0.9995497861484204,0.9987,560.7504367828369,550000.0
560001,1691151387,0.9991499787494688,0.9991499787494688,1.0,0.0,0.0,0.9995748086638988,0.9997,569.8894548416138,560000.0
570001,1691151387,0.9992999824995625,0.9992999824995625,1.0,0.0,0.0,0.9996498687007628,0.9987,580.3014616966248,570000.0
580001,1691151387,0.9994749868746718,0.9994749868746718,1.0,0.0,0.0,0.9997374245095464,0.9987,590.1073567867279,580000.0
590001,1691151387,0.9993499837495937,0.9993499837495937,1.0,0.0,0.0,0.9996748862101735,0.9993,599.5595073699951,590000.0
600001,1691151387,0.9991749793744844,0.9991749793744844,1.0,0.0,0.0,0.9995873194522604,0.9999,609.4286599159241,600000.0
610001,1691151387,0.9992999824995625,0.9992999824995625,1.0,0.0,0.0,0.9996498687007628,0.9993,619.2917876243591,610000.0
620001,1691151387,0.999399984999625,0.999399984999625,1.0,0.0,0.0,0.9996999024683023,0.9994,629.0884168148041,620000.0
630001,1691151387,0.9995249881247031,0.9995249881247031,1.0,0.0,0.0,0.9997624376398805,0.9988,640.5237662792206,630000.0
640001,1691151387,0.9964749118727968,0.9964749118727968,1.0,0.0,0.0,0.9982343438897028,0.9992,652.4518995285034,640000.0
650001,1691151387,0.980649516237906,0.980649516237906,1.0,0.0,0.0,0.9902302332626477,0.9998,664.4038689136505,650000.0
660001,1691151387,0.9729993249831246,0.9729993249831246,1.0,0.0,0.0,0.9863149091462023,0.9998,676.3025918006897,660000.0
670001,1691151387,0.9671741793544839,0.9671741793544839,1.0,0.0,0.0,0.9833132109042384,0.9993,688.4381430149078,670000.0
680001,1691151387,0.9737493437335933,0.9750240640356654,0.9983400767714493,0.8771593090211133,0.3167013167013167,0.9865443268318937,0.987,702.5857150554657,680000.0
690001,1691151387,0.9826245656141404,0.9830748244328803,0.9993580031329448,0.9394673123486683,0.3667296786389414,0.9911495409222306,0.9365,714.5429680347443,690000.0
700001,1691151387,0.9994249856246407,0.9995386153333504,0.9998717948717949,0.9949290060851927,0.9819819819819819,0.9997051773422378,0.9692,726.1645472049713,700000.0
710001,1691151387,0.9262731568289208,0.9486927258607301,0.9742921706765918,0.293644996347699,0.1686241610738255,0.9613220539051742,0.976,738.3747725486755,710000.0
720001,1691151387,0.9203230080752018,0.9518066011931122,0.9646987379204731,0.1705955334987593,0.12941176470588237,0.9582093075097363,0.974,749.4005193710327,720000.0
730001,1691151387,0.92004800120003,0.956283153466252,0.9599958028383305,0.11849710982658959,0.10915867944621938,0.9581358816599032,0.975,760.4496579170227,730000.0
740001,1691151387,0.9126228155703893,0.960781204577288,0.947583798154616,0.06898148148148148,0.09124311083894672,0.9541368676596025,0.9751,772.0741534233093,740000.0
750001,1691151387,0.9997249931248281,0.9997249931248281,1.0,0.0,0.0,0.9998624776526185,0.8375,780.0404438972473,750000.0
760001,1691151387,0.9995499887497188,0.9995499887497188,1.0,0.0,0.0,0.999774943735934,0.9999,790.1595237255096,760000.0
770001,1691151387,0.9991999799994999,0.9991999799994999,1.0,0.0,0.0,0.9995998299277192,0.9997,800.4299550056458,770000.0
780001,1691151387,0.9987249681242031,0.9987249681242031,1.0,0.0,0.0,0.9993620773762617,0.9996,810.7993412017822,780000.0
790001,1691151387,0.9982249556238906,0.9982249556238906,1.0,0.0,0.0,0.9991116894165926,0.9997,820.8368158340454,790000.0
800001,1691151387,0.9979749493737343,0.9979749493737343,1.0,0.0,0.0,0.9989864484402567,0.9992,830.9573204517365,800000.0
810001,1691151387,0.8053451336283407,0.8053451336283407,1.0,0.0,0.0,0.8921785852766853,0.9983,841.8626489639282,810000.0
820001,1691151387,0.5559138978474462,0.5559138978474462,1.0,0.0,0.0,0.7145818269462522,0.9977,852.5505084991455,820000.0
830001,1691151387,0.4114852871321783,0.4114852871321783,1.0,0.0,0.0,0.5830528888731447,0.9977,865.5251324176788,830000.0
840001,1691151387,0.410835270881772,0.410835270881772,1.0,0.0,0.0,0.5824000567054154,0.9982,876.8866937160492,840000.0
850001,1691151387,0.4027350683767094,0.0,0.0,0.4027350683767094,1.0,0.0,0.2276,883.7315330505371,850000.0
860001,1691151387,0.16860421510537763,0.0,0.0,0.16860421510537763,1.0,0.0,0.0,890.1835927963257,860000.0
870001,1691151387,0.9126978174454361,0.9126978174454361,1.0,0.0,0.0,0.954356521057172,0.4202,897.7104105949402,870000.0
880001,1691151387,0.9136728418210456,0.9136728418210456,1.0,0.0,0.0,0.9548892808152067,0.9956,906.4887809753418,880000.0
890001,1691151387,0.9373734343358584,0.9736971130274277,0.9549414493409515,0.7009012392039053,0.803659849300323,0.964228083453525,0.9734,918.1870155334473,890000.0
900001,1691151387,0.9643491087277182,0.9813899960702858,0.9786430050943291,0.8255202378230048,0.8448396910835478,0.9800145756250701,0.9364,927.8548746109009,900000.0
910001,1691151387,0.9506487662191555,0.9506453872323394,0.9999736869803179,0.9565217391304348,0.011027568922305764,0.9746858168761221,0.7454,937.8154897689819,910000.0
920001,1691151387,0.9419235480887023,0.9419235480887023,1.0,0.0,0.0,0.9700933376247184,0.9995,946.1472861766815,920000.0
930001,1691151387,0.994124853121328,0.9939859245041587,1.0,1.0,0.7972389991371872,0.9969838927035872,0.8542,955.2051622867584,930000.0
940001,1691151387,0.9943498587464686,0.9942085436793686,1.0,1.0,0.8119800332778702,0.9970958622462093,0.9736,965.8375163078308,940000.0
950001,1691151387,0.9948498712467811,0.9947365718393756,0.9999741895519306,0.9990485252140818,0.8366533864541833,0.9973485043505123,0.9732,977.3355340957642,950000.0
960001,1691151387,0.995324883122078,0.9952255050440229,0.9999742081914784,0.9990403071017274,0.8484107579462102,0.9975942055088834,0.9667,988.9458165168762,960000.0
970001,1691151387,0.9959498987474686,0.9958866779783022,0.9999483737738771,0.9981834695731153,0.8729150119142176,0.9979133929261443,0.9706,1001.1280033588409,970000.0
980001,1691151387,0.9960249006225156,0.995962868677518,0.9999483657768369,0.9981981981981982,0.8758893280632412,0.9979516380454245,0.9692,1014.6935319900513,980000.0
990001,1691151387,0.9515987899697492,0.9494603705542635,0.9999449566533645,0.9988452655889145,0.4721615720524017,0.9740489531111767,0.968,1027.9481420516968,990000.0
1000001,1691151387,0.9508487712192805,0.9486938349007314,0.9999449308882647,0.9988365328679465,0.4664493344199946,0.9736454060430575,0.9695,1041.79607462883,1000000.0
1010001,1691151387,0.9068976724418111,0.901128368511881,1.0,1.0,0.38527566853747114,0.9479931849286373,0.9674,1055.6837749481201,1010000.0
1020001,1691151387,0.821145528638216,0.8027734127312326,1.0,1.0,0.34246323529411765,0.8905982383166137,0.9686,1069.798380613327,1020000.0
